id,name,url,media_type,frequency,range_type,prefecture_en,content_type,status,url_status,fb,x,youtube,owner,source_name
f0f7326d7b9bb049d0b97b08d85f4417ba0ed1b2,ANTENNA TV,https://www.antenna.gr/,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/ANT1TV/,https://twitter.com/ant1tv,https://www.youtube.com/c/ant1tv,ΑΝΤΕΝΝΑ T.V. ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΕΙΑ,esr_tv_national
64fbd904b47169301c2fd75b34b0e6de206f5eba,ALPHA,https://www.alphatv.gr/,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/alphatv,https://x.com/alphatvgreece,https://www.youtube.com/user/AlphaTVGreece,ALPHA ΔΟΡΥΦΟΡΙΚΗ ΤΗΛΕΟΡΑΣΗ Α.Ε.,esr_tv_national
741e93747e89febddd0f9dad1ef27c89937b4a16,ALTER CHANNEL,https://www.alerttv.com.gr/,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/profile.php?id=100038170187066,https://x.com/ALERTTV3,https://www.youtube.com/channel/UCO-NNz_o4nMijZ_ysXS08gw,ΕΛΕΥΘΕΡΗ ΤΗΛΕΟΡΑΣΗ Α.Ε.,esr_tv_national
f2eccdb7d38753900f1377a26b54bb1715a1eccd,ΣΚΑΪ,https://www.skai.gr/tv/,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/skaitv.gr,https://x.com/skaitvGR,https://www.youtube.com/user/skai/featured,ΕΙΔΗΣΕΙΣ ΝΤΟΤ ΚΟΜ ΑΝΩΝΥΜΗ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΠΑΡΟΧΗΣ ΠΛΗΡΟΦΟΡΙΩΝ ΚΑΙ ΕΝΗΜΕΡΩΣΗΣ,esr_tv_national
14095c2388df110e38a9b336ab7522e8d69a7bc5,STAR CHANNEL,https://www.star.gr/tv,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/StarChannelGrTV/,https://twitter.com/StarChannelGr,https://www.youtube.com/startvgr,NEA THΛΕΟΡΑΣΗ A.E.,esr_tv_national
e084697617136ca278ada72bc0db6955d9e3b3e6,OPEN BEYOND,https://www.tvopen.gr/,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/opentvgr/,https://x.com/opentvgr,https://www.youtube.com/opentvgr,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ Α.Ε.,esr_tv_national
41287096af1bec5c5670f25134e1b6a5508a321c,MEGA,https://www.megatv.com/,tv,unknown,national,Attica,news,operating,ok,https://www.facebook.com/megatvcom/,https://x.com/MegaTvOfficial,https://www.youtube.com/@MegaTVClassics,ΑΛΤΕΡ EGO MEDIA A.E.,esr_tv_national
bdaf1f91913760394241b7c9b9e90d4adccf0f03,LEPANTO TV,https://lepantortv.gr/,tv,unknown,regional,Aitoloakarnania,news,operating,ok,https://m.facebook.com/lepantortvgr/?locale2=el_GR,https://mobile.twitter.com/lepantotv,https://www.youtube.com/user/lepantortv,LEPANTO  RTV ΑΝΩΝΥΜΗ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΕΤΑΙΡΕΙΑ,esr_tv_regional
b7a447976df175c6d1e89f577753661f4fbe1410,ΑΧΕΛΩΟΣ TV,https://acheloostvnews.gr/,tv,unknown,regional,Aitoloakarnania,news,operating,ok,https://www.facebook.com/axelwostv,https://x.com/Axeloos_Media,https://www.youtube.com/channel/UCa0b8xwm9QEjxKHB740FruQ,Γ. ΜΠΟΚΑΣ & ΣΙΑ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΔΥΤΙΚΗΣ ΕΛΛΑΔΟΣ ΑΧΕΛΩΟΣ T.V.,esr_tv_regional
f11410893b01517980e048eb3e7c362c6a8efe0a,ΑΡΚΑΔΙΚΗ,https://arkadikitv.gr/,tv,unknown,regional,Arcadia,news,operating,ok,https://www.facebook.com/Arakdiki,,https://www.youtube.com/channel/UC_uyEgAF2ofwVYXJILw2M2w,ΑΡΚΑΔΙΚΗ ΤΗΛΕΟΡΑΣΗ A.E.,esr_tv_regional
8d2142a9b783dc4d398a668abbb6250e4874afc9,ART TV,https://arttv.gr/,tv,unknown,regional,Arta,news,operating,ok,https://www.facebook.com/arttvsocial,,https://www.youtube.com/@arttvchannel9493,ART TV ΓΚΑΝΙΑΤΣΑΣ ΑΕ,esr_tv_regional
84f03498230b4213cb03c2ce45c1bbd58643a4af,ACTION 24,https://www.action24.gr/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/action24tv,https://x.com/action24tv,https://www.youtube.com/@action24tv,SPORT TV - ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΠΡΟΒΟΛΗ Α.Ε. (πρώην MAGIC ΠΕΙΡΑΙΑ),esr_tv_regional
eda6d49fd3f4b523aa5e8f01b46df734906ebc00,EXTRA PRO NEWS,https://www.pronews.gr/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/pronews.gr/,https://x.com/pronewsgr,https://www.youtube.com/c/pronewstv,EXCOM ΚΟΜΜΙΟΥΝΙΚΕΪΣΙΟΝ ΤΕΧΝΟΛΟΤΖΙ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΤΗΛΕΟΡΑΣΗΣ (πρώην ΟΡΘΟΠΛΗΡΟΦΟΡΙΚΗ Α.Ε.),esr_tv_regional
39e1dbef4f8f688f10b3c48b9f63c3ccde733002,ALERT,https://www.alerttv.com.gr/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/people/Alerttvcomgr/100038170187066/,https://x.com/ALERTTV3,https://www.youtube.com/@AlertTVgr,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕKMΕΤΑΛΛΕΥΣΕΙΣ JERONIMO GROOVY AE,esr_tv_regional
d5d7d9aad11fe424cbe1087789255c480c1c2820,KONTRA CHANNEL,https://kontrachannel.gr/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/kontrachannel/,https://twitter.com/Kontrachannel,https://www.youtube.com/user/kontrachannelhellas,"KONTRA ΥΠΗΡΕΣΙΕΣ TV MARKETING ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ 

(πρώην ΒΙΟΔΙΑΣΩΣΗ ΡΑΔΙΟΤΗΛ/ΚΗ ΟΙΚΟΛΟΓΙΚΗ Α.Ε.  , πρώην ΠΑΠΑΝΙΚΟΛΑΣ ΚΩΝ/ΝΟΣ & ΣΙΑ Ε.Ε.)",esr_tv_regional
cf5383bf768965512872f28aaf7e026868d395e6,ATTICA TV,http://www.attica-tv.gr/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/AtticaTVgr/,https://x.com/AtticaTV_gr,,ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΤΗΛΕΟΡΑΣΗΣ  ΔΗΜΟΥ ΑΣΠΡΟΠΥΡΓΟΥ,esr_tv_regional
05404294f5bda5111b556788eb1be34eaca56407,NAFTEMPORIKI TV,https://www.naftemporiki.gr/ntv/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/naftemporikigr,https://x.com/naftemporikigr,https://www.youtube.com/@naftemporikiGR,ΣΤΑΡ ΕΛΛΗΝΙΚΗ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΜΟΝΟΠΡΟΣΩΠΗ ΕΤΑΙΡΕΙΑ,esr_tv_regional
5f94bade3bba7ee258187a643e1e0ba07660342b,ΑΡΤ,https://www.arttv.info/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/arttvsocial/?locale=el_GR,,https://www.youtube.com/@ART-TVCHANNEL,CITY NEWS A.E.,esr_tv_regional
8dd7093a76e6fda42abd539d451204f5e700176a,One Channel,https://onechannel.gr/?forcevidads=1,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/www.onetv.gr/,https://x.com/onetvgr,https://www.youtube.com/@OneTVgr,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧ/ΣΕΙΣ CHANNEL NINE A.E. (πρώην ΡΑΔΙΟΤΗΛ/ΚΕΣ ΕΠΙΧ/ΣΕΙΣ COSMOPOLIS TVC A.E.),esr_tv_regional
5ccc1a98b1879d88ae4a0293eef07e7a7e130b59,BLUE SKY,https://blueskytv.gr/,tv,unknown,regional,Attica,news,operating,ok,https://www.facebook.com/blueskytv,https://x.com/blueskytvgr,https://www.youtube.com/blueskytv,ΓΕΝΙΚΕΣ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ   Α.Ε.,esr_tv_regional
5c959be21d9f3bebe8a1dc202be23541b04d1af7,ALFA,https://www.tvalfa.gr/,tv,unknown,regional,Evros,news,operating,ok,https://www.facebook.com/tvalfainfo,https://x.com/ALFATV_,https://www.youtube.com/channel/UCBRwHWh6I0gEOrsFmbQh-0A,ΕΠΙΧΕΙΡΗΜΑΤΙΚΟΣ ΟΡΓΑΝΙΣΜΟΣ ΔΙΕΘΝΕΙΣ ΥΠΗΡΕΣΙΕΣ Α.Ε.,esr_tv_regional
5df9ee9737287d6d621741bea4290d11aa6239a7,STAR ΒΟΡΕΙΟΥ ΕΛΛΑΔΟΣ,https://www.startvfm.gr/,tv,unknown,regional,Drama,news,operating,ok,https://www.facebook.com/p/STAR-%CE%92%CE%BF%CF%81%CE%B5%CE%AF%CE%BF%CF%85-%CE%95%CE%BB%CE%BB%CE%AC%CE%B4%CE%BF%CF%82-100063815432884/?locale=el_GR,,https://www.youtube.com/@startvfmdramas,ΤΗΛΕΟΡΑΣΗ ΔΡΑΜΑΣ Α.Ε,esr_tv_regional
5d4854fa3da2ee6722054a6e350dbc0b3979ee23,KOS TV,https://www.kostv.gr/,tv,unknown,regional,Dodecanese,news,operating,ok,https://www.facebook.com/kostvgr,,https://www.youtube.com/@kostv_,ΔΗΡΑΣ ΚΩ (ΔΗΜΟΤΙΚΟΣ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΟΣ ΣΤΑΘΜΟΣ ΚΩ),esr_tv_regional
03f610ed414c63d8fe54b10acf1e95f0b239e92b,IRIDA TV,https://www.iridatv.gr/,tv,unknown,regional,Dodecanese,news,operating,ok,https://www.facebook.com/iridatv/?fref=ts,https://x.com/iridatv,https://www.youtube.com/@iridatvrodos,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΤΟΥΡΙΣΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ  ΙΡΙΔΑ  Α.Ε.,esr_tv_regional
6f362dbda6f93f63a2916874f9af5c5ed4f15062,TV ΚΟΣΜΟΣ,https://www.tvkosmos.gr/,tv,unknown,regional,Dodecanese,news,operating,ok,https://www.facebook.com/LiveTvkosmos,,https://www.youtube.com/@TVKOSMOS,ΡΟΔΟΣ-ΚΟΣΜΟΣ ΑΝΩΝΥΜΗ ΤΗΛΕΟΠΤΙΚΗ ΕΤΑΙΡΕΙΑ,esr_tv_regional
6b2a11f0d8b631c0ed3e159816d6f6d094230fc4,TV ΑΙΓΑΙΟ ΚΑΛΥΜΝΟΣ,https://www.aigaiotv.gr/,tv,unknown,regional,Dodecanese,news,operating,ok,http://www.facebook.com/aigaiotv,http://twitter.com/#!/aigaio_tv,https://www.youtube.com/@aigaiotv1,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΚΑΛΥΜΝΟΥ  Α.Ε.,esr_tv_regional
367ff13a65746c377e53dd9f8b60f5ec584408a6,ΘΡΑΚΗ ΝΕΤ,https://www.thrakinet.tv/,tv,unknown,regional,Evros,news,operating,ok,https://www.facebook.com/thrakinet/?locale=el_GR,,https://www.youtube.com/@thrakinet,ΕΛΕΥΘΕΡΗ ΡΑΔΙΟΦΩΝΙΑ ΤΗΛΕΟΡΑΣΗ ΑΛΕΞΑΝΔΡΟΥΠΟΛΗΣ Α.Ε,esr_tv_regional
7ba81dba8b188729268a789274396591ef108571,ΟΡΕΣΤΙΑΔΑ TV,https://orestiada.gr/deite-live-stream-sto-youtube/,tv,unknown,regional,Evros,news,operating,ok,https://www.facebook.com/Orestiadatv/?locale=el_GR,,https://www.youtube.com/channel/UCHno8DNfeTsWRhMDa6C9isg,"ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΕΠΙΚΟΙΝΩΝΙΑΣ 
& ΠΛΗΡΟΦΟΡΗΣΗΣ ΟΡΕΣΤΙΑΔΑΣ",esr_tv_regional
857f1656f5676307b0a76842d203897966dc8816,ΟΡΤ TV,https://ort.gr/fm/,tv,unknown,regional,Ilia,news,operating,ok,https://www.facebook.com/OrtFm923?ref=hl,https://twitter.com/patrisnewscom,https://www.youtube.com/user/orttvgr,ΟΛΥΜΠΙΑΚΗ ΡΑΔΙΟΦΩΝΙΑ ΤΗΛΕΟΡΑΣΗ   Α.Ε.,esr_tv_regional
391ed047aba5e3fffb4ca67efd11fd0f522bafc9,ΚΡΗΤΗ TV,https://www.cretetv.gr/,tv,unknown,regional,Iraklio,news,operating,ok,https://www.facebook.com/KPHTHTV/?locale=el_GR,,https://www.youtube.com/@kriti_tv,ΙΚΑΡΟΣ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ  ΑΕ.,esr_tv_regional
c4f939e706add6a6d70a3e5b3e202439fd6945d5,TV CRETA,https://tvcreta.gr/,tv,unknown,regional,Iraklio,news,operating,ok,https://www.facebook.com/TVCretaOfficial/,https://twitter.com/TV_Creta,https://www.youtube.com/channel/UCBjb_pNOT0WQMh7QGHmajEA,ΠΑΓΚΡΗΤΙΑ ΡΑΔΙΟΤΗΛΕΟΡΑΣΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΤΗΛΕΟΠΤΙΚΩΝ ΚΑΙ ΡΑΔΙΟΦΩΝΙΚΩΝ ΠΡΟΓΡΑΜΜΑΤΩΝ,esr_tv_regional
abbf9e8925869114474f793455f88f4d99110029,DION TV,https://diontv.gr/,tv,unknown,regional,Thessaloniki,news,operating,ok,https://www.facebook.com/DIONMAKEDONIA/,https://x.com/DionTvKMak,https://www.youtube.com/@diontileorash,ΠΟΝΤΟΣ ΤΗΛΕΟΡΑΣΗ Α.Ε.,esr_tv_regional
35d07d7e1eed94dcce966b24e84a84b0b375baff,ΒΕΡΓΙΝΑ TV,https://www.verginanews.gr/,tv,unknown,regional,Thessaloniki,news,operating,ok,https://www.facebook.com/Verginatv,https://x.com/verginatv,https://www.youtube.com/%CE%B2%CE%B5%CF%81%CE%B3%CE%B9%CE%BD%CE%B1%CF%84%CE%B7%CE%BB%CE%B5%CE%BF%CF%81%CE%B1%CF%83%CE%B7,ΒΕΡΓΙΝΑ ΥΒΡΙΔΙΚΗ ΤΗΛΕΟΡΑΣΗ ΤΗΛΕΟΠΤΙΚΕΣ ΥΠΗΡΕΣΙΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,esr_tv_regional
8bf52fadd0e38e047617ce6b93f6c1565ede0da5,ITV,https://ioanninatv.gr/,tv,unknown,regional,Ioannina,news,operating,ok,https://www.facebook.com/ioanninatv/,,https://www.youtube.com/channel/UC2IL98A393OvLdxKa4qjIKg,ΙΩΑΝΝΙΝΑ ΤV A.E.,esr_tv_regional
59858fcc641c1a0b9680076644c22aff5eaca96a,ΒΗΜΑ TV,https://www.vimanews.gr/,tv,unknown,regional,Ioannina,news,operating,ok,https://el-gr.facebook.com/vimanews.gr,https://x.com/vimanews,https://www.youtube.com/channel/UCJXSPPKTIbOoQdGEeK0fEew,ΠΑΝΗΠΕΙΡΩΤΙΚΗ ΤΗΛΕΟΡΑΣΗ Α.Ε.,esr_tv_regional
b53d9ac6cb176b5ac6647fc3e6651f7842c5f9a1,ΗΠΕΙΡΟΣ TV 1,https://www.epirustv1.eu/,tv,unknown,regional,Ioannina,news,operating,ok,https://www.facebook.com/epirustv1/,https://x.com/epirustv1,https://www.youtube.com/@epirustv1,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΗΠΕΙΡΟΣ Α.Ε.,esr_tv_regional
c1983b10ca510e05b2a41af753abe3dc0862b84e,CENTER TV,https://centertv.gr/,tv,unknown,regional,Kavala,news,operating,ok,https://www.facebook.com/centertv,,https://www.youtube.com/@centerwebtv,ΤΗΛΕΟΡΑΣΗ ΜΑΚΕΔΟΝΙΑΣ ΘΡΑΚΗΣ Α.Ε.,esr_tv_regional
167508e7fa0a84dd62ed620a5a31a74751a6a18f,ENA CHANNEL,https://enachannel.gr/,tv,unknown,regional,Kavala,news,operating,ok,https://www.facebook.com/enachannel.gr/,,https://www.youtube.com/channel/UC_E3ROtebnZXH708dOeBgDQ,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΚΑΒΑΛΑΣ Α.Ε.,esr_tv_regional
738fffb58785e6e98daeb57dba7277b6aa41d349,ΘΕΣΣΑΛΙΑ TV,https://www.thessaliatv.gr/,tv,unknown,regional,Karditsa,news,operating,ok,https://www.facebook.com/thessaliatv.gr,https://x.com/thessaliatv,https://www.youtube.com/c/thessaliatv1,ΘΕΣΣΑΛΙΑ TV  ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ,esr_tv_regional
b8dbf5ff194f80a94810d02115fddae6d90fb1fb,ΔΙΚΤΥΟ 1,https://www.diktyo1.com/,tv,unknown,regional,Kastoria,news,operating,ok,,,https://www.youtube.com/@diktyo1,ΑΚΡΙΤΕΣ ΑΝΩΝΥΜΗ ΤΗΛΕΟΠΤΙΚΗ ΕΤΑΙΡΕΙΑ,esr_tv_regional
d7dc13ac6e74960e31686bc6262bffe4bbafc7f7,CORFU CHANNEL,https://corfuchannel.com/,tv,unknown,regional,Corfu,news,operating,ok,https://www.facebook.com/corfuchannel/?ref=page_internal,,https://www.youtube.com/@corfuchanneltileorasi,ΤΗΛΕΟΠΤΙΚΕΣ ΕΚΔΟΤΙΚΕΣ  ΕΜΠΟΡΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΚΕΡΚΥΡΑΣ Α.Ε.,esr_tv_regional
1c6072259d96a5f95a0eef367607737ee282acfc,START TV,https://www.startmediacorfu.gr/,tv,unknown,regional,Corfu,news,operating,ok,,,https://www.youtube.com/@starttvkerkyrachannel9298,"START TV ΤΗΛΕΟΠΤΙΚΕΣ ΚΑΙ ΕΚΔ. ΕΠΙΧ. Α.Ε. 
(πρώην ΤΗΛΕΚΕΡΚΥΡΑ ΤΗΛ/ΚΕΣ ΚΑΙ ΕΚ. ΕΠΙΧ. ΑΕ)",esr_tv_regional
9dd4fbece9a1ea439a9f3ef73fbc99909f680fb5,EURO CHANNEL,https://www.eurotv.gr/,tv,unknown,regional,Kilkis,news,operating,ok,,,https://www.youtube.com/@EUROTHLEORASH,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΚΙΛΚΙΣ Α.Ε.,esr_tv_regional
11c4fc3a17a185c967d3050d3f0b2ef24bbb2f44,WEST CHANNEL,https://west-tv.gr/,tv,unknown,regional,Kozani,news,operating,ok,,,https://www.youtube.com/@westchannel1,ΗΧΟΕΙΚΟΝΑ ΤΗΛΕΟΠΤΙΚΟΣ ΔΙΑΥΛΟΣ ΚΕΝΤΡΟ ΔΥΤΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ   Α.Ε.,esr_tv_regional
5117baa8db612ddac8e81d4b6e42da239c5f1c2f,FLASH TV,https://flash-tv.gr/,tv,unknown,regional,Kozani,news,operating,ok,https://www.facebook.com/FlashTVWM/,https://x.com/FlashTV_GR,https://www.youtube.com/user/flashkozanitv,ΙΔΙΩΤΙΚΗ ΤΗΛΕΟΡΑΣΗ ΒΟΡΕΙΟΔΥΤΙΚΗΣ ΕΛΛΑΔΑΣ  ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.,esr_tv_regional
7410c43af446abf1acd4375d64fe74cb83e9afd9,ΗΛΕΚΤΡΑ TV,https://www.hlektra.gr/,tv,unknown,regional,Corinthia,news,operating,ok,https://www.facebook.com/p/%CE%97%CE%BB%CE%AD%CE%BA%CF%84%CF%81%CE%B1-%CE%A1%CE%B1%CE%B4%CE%B9%CE%BF%CF%84%CE%B7%CE%BB%CE%B5%CE%BF%CF%80%CF%84%CE%B9%CE%BA%CF%8C%CF%82-%CE%A3%CF%84%CE%B1%CE%B8%CE%BC%CF%8C%CF%82-100063542305429/,,https://www.youtube.com/@%CE%97%CE%9B%CE%95%CE%9A%CE%A4%CE%A1%CE%91%CE%A1%CE%91%CE%94%CE%99%CE%9F%CE%A4%CE%97%CE%9B%CE%95%CE%9F%CE%A0%CE%A4%CE%99%CE%9A%CE%9F%CE%A3%CE%A3%CE%A4%CE%91%CE%98%CE%9C%CE%9F%CE%A3,ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΤΗΛΕΟΠΤΙΚΟΥ ΚΑΙ ΡΑΔΙΟΦΩΝΙΚΟΥ ΣΤΑΘΜΟΥ    ΠΕΛΟΠΑΣ Μ.Α.Ε.,esr_tv_regional
d32b8daeed3fdc880fafd9eef2d5eca67a03bcec,TELEΚΡΗΤΗ,https://telekriti.com/,tv,unknown,regional,Lasithi,news,operating,ok,https://www.facebook.com/telekritinew/?locale=el_GR,,https://www.youtube.com/@TeleKriti,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΕΡΜΗΣ Α.Ε.,esr_tv_regional
e0443e95a673019d97838c25bb98fdbe77d81c35,AEOLOS TV,https://aeolos.tv/,tv,unknown,regional,Lesvos,news,operating,ok,https://www.facebook.com/aeolostv,,https://www.youtube.com/channel/UCw8dJC17kgJyMQnstAzkvrw,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΜΥΤΙΛΗΝΗΣ Α.Ε.,esr_tv_regional
c7d25bc3cca120f9f8a6d68d4996f1221887c787,ASTRA TV,https://www.astratv.gr/,tv,unknown,regional,Magnesia,news,operating,ok,https://www.facebook.com/astratelevision,https://x.com/ASTRATV1,https://www.youtube.com/@astratvgreece7700,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ  ΑSTRA A.E.,esr_tv_regional
d5e4cfb46030ead14e6e40619393552666248a8e,TRT,https://trttv.gr/,tv,unknown,regional,Magnesia,news,operating,ok,https://www.facebook.com/TRT/,,https://www.youtube.com/@trtgreece,ΘΕΣΣΑΛΙΚΗ ΡΑΔΙΟΦΩΝΙΑ ΤΗΛΕΟΡΑΣΗ   Α.Ε.,esr_tv_regional
6c8ecac34c6853562b5e3ef9df4fc0fce78118d2,BEST TV,https://best-tv.gr/,tv,unknown,regional,Messinia,news,operating,ok,https://www.facebook.com/bestkalamata/,https://x.com/BestTvKalamata,https://www.youtube.com/user/besttvkalamata,ΜΕΣΣΗΝΙΑΚΗ ΡΑΔΙΟΦΩΝΙΑ ΤΗΛΕΟΡΑΣΗ Α.Ε.,esr_tv_regional
22d01a486519b177ede5cf4158695de8eb430267,ΜΕΣΟΓΕΙΟΣ TV,https://www.mesogeiostv.gr/,tv,unknown,regional,Messinia,news,operating,ok,https://www.facebook.com/mesogeiostv/,https://x.com/MesogeiosTv,https://www.youtube.com/@MESOGEIOSTV-kx2dj,ΜΕΣΟΓΕΙΟΣ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΟΣ ΣΤΑΘΜΟΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ,esr_tv_regional
308f26fb13f5c8b0b451d84923151482f7dc77bd,IONIAN TV,https://ioniantv.gr/location/achaia/,tv,unknown,regional,Achaia,news,operating,ok,https://www.facebook.com/IonianTv,https://twitter.com/IonianChannel,https://www.youtube.com/channel/UCGM649s8wdiDruTJDgeOMCQ,ΙΟΝΙΑΝ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ Α.Ε.                                             (πρώην ΕΛΕΥΘΕΡΗ ΡΑΔΙΟΤΗΛΕΟΡΑΣΗ ΖΑΚΥΝΘΟΥ Α.Ε.),esr_tv_regional
fb20805870c6437715f8d4d489c74fe544e23057,ΔΕΛΤΑ TV,https://deltatv.gr/,tv,unknown,regional,Evros,news,operating,ok,,,https://www.youtube.com/@deltatvthrakis,ΔΕΛΤΑ ΤΗΛΕΟΡΑΣΗ Α.Ε,esr_tv_regional
b3acac96aa464faab67e1190bbfa2c9e03cf8a88,ΣΑ.Τ (Σαμιακή Τηλεόραση),https://samiaki.tv/,tv,unknown,regional,Samos,news,operating,ok,https://www.facebook.com/samiakitv/,https://x.com/samiakitv,https://www.youtube.com/channel/UCMBrM6pNqVyZ4ZOQ5H2Zllw,ΣΑΜΙΑΚΗ ΤΗΛΕΟΡΑΣΗ Α.Ε.,esr_tv_regional
a212773aa9d3654bf514b662b01cc2c26ca6c523,ΕΠΙΛΟΓΕΣ,https://epiloges.tv/,tv,unknown,regional,Serres,news,operating,ok,https://www.facebook.com/tileepiloges,,https://www.youtube.com/channel/UCJmgSX50r0Q0kFXFcKHp4Kg/videos,ΟΠΤΙΚΟΑΚΟΥΣΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΜΑΚΕΔΟΝΙΑ ΕΛΛΑΣ Α.Ε.,esr_tv_regional
7c5aaaf467a4cdf7364d8430d66501d71e8cd8b4,ΔΙΚΤΥΟ ΣΕΡΡΕΣ ΝΕ.Σ.Τ. - ΑΛΦΑ TV,https://diktyotv.gr/,tv,unknown,regional,Serres,news,operating,ok,https://www.facebook.com/diktyotv,https://x.com/Diktyotvgr,https://www.youtube.com/@diktyotv2614/videos,ΣΕΡΡΑΪΚΑ ΜΑΖΙΚΑ ΜΕΣΑ ΕΝΗΜΕΡΩΣΗΣ ΕΠΙΚΟΙΝΩΝΙΑΣ ΠΟΛΙΤΙΣΜΟΥ Α.Ε.,esr_tv_regional
db57623ce5f7489f4522908d9b9f5882cb5f916b,FORMedia TV,https://www.formedia.gr/,tv,unknown,regional,Trikala,news,operating,ok,https://www.facebook.com/4medianews/,https://x.com/formedianews,https://www.youtube.com/channel/UC4ADGM9UUwFI6-rR1Gsp_cA/videos,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΤΡΙΚΑΛΩΝ ΜΟΝΟΠΡΟΣΩΠΗ Α.Ε.,esr_tv_regional
17d1c9dc78a3e648e61b60deec5c122180d4ad85,ENA TV,https://enatv.gr/,tv,unknown,regional,Fthiotida,news,operating,ok,,,https://www.youtube.com/channel/UCmi_wJgwV8hn9SYOgxkcSnA/videos,ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ ΕΝΑ ΑΕ,esr_tv_regional
