canonical_url,domain,outlet_count,outlet_ids,outlet_names,media_types,owners,prefectures,source_names,has_manual,fb_any,x_any,youtube_any,has_tv,has_radio,has_newspaper,has_website_entity,web_native
https://e-gortynia.gr,e-gortynia.gr,1,['92a79af0bbb657675f87d644c9802118710bdb5c'],['Γορτυνία'],['newspaper'],['ΓΟΡΤΥΝΙΑ'],['Attica'],['mt_press'],False,https://www.facebook.com/gortynia.newspaper/,,https://www.youtube.com/@egortynia,False,False,True,False,False
https://e-grammi.gr,e-grammi.gr,2,"['29825979c99d7cd293e83edf17ab056a32541f8e', 'c43e166e5c73194c456b55855dde0823be2c7927']","['e-grammi', 'ΓΡΑΜΜΗ']","['newspaper', 'website']",[],['Attica'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/efimeridagrammi/,https://twitter.com/GRAMMIefimerida,,False,False,True,True,False
https://e-maistros.gr,e-maistros.gr,1,['9bb5c70b6d56d3dd3b5fa0fa44a6b8e2d7414ae1'],['e-maistros'],['website'],['ΠΑΠΠΑΣ ΚΩΝΣΤΑΝΤΙΝΟΣ'],['Aitoloakarnania'],['mt_websites'],False,https://www.facebook.com/EfimeridaMaistros/,,https://www.youtube.com/@emaistros,False,False,False,True,True
https://e-mesara.gr,e-mesara.gr,1,['f816dccba3a1ff0e927ef0330dafc32a0057a4a7'],['e-mesara'],['website'],['www.e-mesara.gr'],['Iraklio'],['mt_websites'],False,https://www.facebook.com/p/e-mesaragr-100064034350554/,https://x.com/e_mesara,,False,False,False,True,True
https://e-ota.gr,e-ota.gr,1,['43daab3dcf47fe53c5b53d565cccdb30bc205af9'],['e-ota'],['website'],['POWERGAME MEDIA Ι.Κ.Ε'],['Attica'],['mt_websites'],False,https://www.facebook.com/eotagr/,,https://www.youtube.com/c/parapolitikagrofficial/videos,False,False,False,True,True
https://e-ptolemeos.gr,e-ptolemeos.gr,2,"['93bc26815176d91d7201765acf2e1ee9ef67b1c4', 'a044ce23196627f5ddbe3d5beb668476cb561fbd']","['ΕΟΡΔΑΪΚΟΣ ΠΑΛΜΟΣ', 'ΠΤΟΛΕΜΑΙΟΣ']",['newspaper'],['ΡΟΔΟΝ ΕΚΔΟΤΙΚΗ ΕΕ'],['Kozani'],['mt_press'],False,https://www.facebook.com/ptolemeos.news/,https://x.com/eptolemeos?lang=en,https://www.youtube.com/user/eptolemeos,False,False,True,False,False
https://ebdomi.com,ebdomi.com,1,['a5e86205855282dbb574de61e51a1f16ee30f9a8'],['Εβδόμη της Ανατολικής Αττικής'],['newspaper'],['Εκδόσεις Σκαραβαίος'],['Attica'],['mt_press'],False,https://www.facebook.com/ebdomi/,https://x.com/ebdomi,,False,False,True,False,False
https://echoflorina.gr,echoflorina.gr,1,['660d24050df4ed99465837dcbc6efaf8142f6553'],"['ΕΒΔΟΜΑΔΙΑΙΑ ΕΦΗΜΕΡΙΔΑ ""ηχώ"" ΦΛΩΡΙΝΑΣ']",['newspaper'],"['""ηχώ"" Φλώρινας']",['Florina'],['mt_press'],False,https://facebook.com/ixoflorinas,,https://youtube.com/ixoflo,False,False,True,False,False
https://economico.gr,economico.gr,1,['2809c69765177b3d62b15b27e5a12c977b97234d'],['economico'],['website'],['ECONOMICO ΕΙΔΗΣΕΟΓΡΑΦΙΚΗ Α.Ε.'],['Attica'],['mt_websites'],False,https://www.facebook.com/economico.greece/,https://twitter.com/Economiconews,,False,False,False,True,True
https://economistas.gr,economistas.gr,1,['15e65e043559cd3a691870231279a800b406fe8c'],['economistas'],['website'],[],['Attica'],['mt_websites'],False,https://www.facebook.com/economistasgr,https://twitter.com/economistasgr,,False,False,False,True,True
https://ecopress.gr,ecopress.gr,1,['e0a46aca69681fd5170c144300b324b4c1d77315'],['ecopress'],['website'],['ΑΠ ΜΜΕ ΚΟΙΝΣΕΠ'],['Attica'],['mt_websites'],False,,,,False,False,False,True,True
https://ecozen.gr,ecozen.gr,1,['d4123bf556627e0c6f760b0366cfae0a00530311'],['ecozen'],['website'],['SMART PRESS ΑΕ'],['Attica'],['mt_websites'],False,https://www.facebook.com/ecozengr/,https://twitter.com/ecozengr,,False,False,False,True,True
https://edessaiki.gr,edessaiki.gr,1,['1a63d45bbb2078c4c603659aa1d99705f6078907'],['ΕΔΕΣΣΑΪΚΗ'],['newspaper'],['BAΓΟΥΡΔΗΣ MEDIA GROUP IKE'],['Pella'],['mt_press'],False,http://facebook.com/edessaikigr,https://twitter.com/edessaiki,http://youtube/,False,False,True,False,False
https://edromos.gr,edromos.gr,1,['ddb3368d49ec0626313eed546a9a42bb697a1bc4'],['ΔΡΟΜΟΣ ΤΗΣ ΑΡΙΣΤΕΡΑΣ'],['newspaper'],[],['Attica'],['manual_independent'],True,https://www.facebook.com/DromosThsAristeras,https://twitter.com/edromos,https://www.youtube.com/channel/UCdrIGHBy2hftZXeJsiMb6GA,False,False,True,False,False
https://efimeridakavala.gr,efimeridakavala.gr,1,['f4c9b1b68b7890680a34b858a4ef44c1129e7842'],['ΚΑΒΑΛΑ'],['newspaper'],['efimeridakavala.gr'],['Kavala'],['mt_press'],False,https://www.facebook.com/efimeridakavala,,,False,False,True,False,False
https://efkozani.gr,efkozani.gr,1,['21855ead6cab2edf3b3c5d737fe92cc0584b445c'],['efkozani'],['website'],['ΙΩΑΝΝΗΣ ΣΑΛΑΚΙΔΗΣ'],['Kozani'],['mt_websites'],False,https://www.facebook.com/www.efkozani.gr/,https://x.com/o8S936cNzLFoYB8,https://www.youtube.com/channel/UCP_yl4WjP1Xjyoje7YaAMGA,False,False,False,True,True
https://efsyn.gr,efsyn.gr,2,"['4c1723b6cfb8a6736c2c0c22a916cca3cd587126', '9340765db6071324c50a48868b2b66e68ea99f02']","['Η ΕΦΗΜΕΡΙΔΑ ΤΩΝ ΣΥΝΤΑΚΤΩΝ', 'Η ΕΦΗΜΕΡΙΔΑ ΤΩΝ ΣΥΝΤΑΚΤΩΝ ΣΑΒΒΑΤΟΚΥΡΙΑΚΟ']",['newspaper'],['Η ΕΦΗΜΕΡΙΔΑ ΤΩΝ ΣΥΝΤΑΚΤΩΝ'],['Attica'],['mt_press'],False,https://www.facebook.com/efimerida.syntakton/,https://twitter.com/EFSYNTAKTON,https://www.youtube.com/@user-efsyn,False,False,True,False,False
https://egnatianews.gr,egnatianews.gr,2,"['1e35ae16c95a7860c41969265f314c14aeea3705', 'ccc4c0a0e658b4aade046f70518851a5935888b3']",['egnatianews'],['website'],['ΡΟΔΟΝ ΕΚΔΟΤΙΚΗ ΕΕ'],['Kozani'],['mt_websites'],False,https://www.facebook.com/egnatianews.gr/,,,False,False,False,True,True
https://egnomi.gr,egnomi.gr,1,['8a8bb2e5023ffd06136a4147ece46cb3815035ef'],['ΕΥΒΟΙΚΗ ΓΝΩΜΗ'],['newspaper'],['ΕΥΒΟΙΚΗ ΓΝΩΜΗ'],['Evia'],['mt_press'],False,https://www.facebook.com/evoiki.gnomi/,https://x.com/EGNOMI,https://www.youtube.com/channel/UClnJmY9jcxVhUg50ZER8_7A,False,False,True,False,False
https://eidisis.gr,eidisis.gr,3,"['18ca029bcd7872fdd3d08850b8269d5c18a108ff', '5675ed8d9bc8da8aefaaa6802c0a28af7365555d', 'a59f2db8ac8bb94dda543017e7090aae69e488d8']","['eidisis', 'ΕΙΔΗΣΕΙΣ του Κιλκίς', 'ΠΡΩΙΝΗ του Κιλκίς']","['newspaper', 'website']",[],['Kilkis'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/eidisis.gr,https://x.com/EidisisGr,https://www.youtube.com/user/eidisisgr,False,False,True,True,False
https://ekathimerini.com,ekathimerini.com,1,['8a823f1bb7b2d8e2b335cc344ff845928524a610'],['ekathimerini'],['website'],['Η ΚΑΘΗΜΕΡΙΝΗ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ'],['Attica'],['mt_websites'],False,https://www.facebook.com/ekathimerinicom,https://twitter.com/ekathimerini,,False,False,False,True,True
https://ekfrasi97.gr,ekfrasi97.gr,1,['0acf75b084bd290c580b47e1adc5c148a0aaaa6b'],['ΕΚΦΡΑΣΗ FM'],['radio'],['ΣΠΥΡΙΔΩΝ ΚΛΑΔΗΣ'],['Dodecanese'],['esr_radio'],False,https://www.facebook.com/ekfrasi97/,,https://www.youtube.com/@Ekfrasi97,False,True,False,False,False
https://ekriti.gr,ekriti.gr,2,"['917c1a8b680d666ca1664258ea54936b235284e2', 'f893fcda7649cec989f3241c714194aa82caf731']","['ekriti', 'Ρ/Σ ΡΑΔΙΟ ΚΡΗΤΗ']","['radio', 'website']","['Β. ΣΚΟΥΤΑΡΑΣ ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΚΑΙ ΥΠΗΡΕΣΙΕΣ ΠΛΗΡΟΦΟΡΙΚΗΣ Α.Ε.\nΑ ΓΕΜΗ 077895927000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΦΩΤΕΙΝΗ ΣΚΟΥΤΑΡΑ', 'ΡΑΔΙΟ ΚΡΗΤΗ']",['Iraklio'],"['esr_radio', 'mt_websites']",False,https://www.facebook.com/ekriti.gr,https://twitter.com/ekriti_gr,https://www.youtube.com/@ekritigr-fq6ys,False,True,False,True,False
https://elassonanews.gr,elassonanews.gr,1,['d582a847278cfdcd2a3990e25063f9bafc96bc77'],['elassonanews'],['website'],['elassonanews.gr'],['Larissa'],['mt_websites'],False,https://www.facebook.com/elassonanews,https://twitter.com/elassonanews,,False,False,False,True,True
https://ele.gr,ele.gr,1,['439feb8bec5c20a655c6d0bb8e06e820e612ccd6'],['ΕΛΕΥΘΕΡΙΑ ΗΠΕΙΡΟΥ'],['newspaper'],['ΕΛΕΥΘΕΡΙΑ ΗΠΕΙΡΟΥ'],['Ioannina'],['mt_press'],False,,,,False,False,True,False,False
https://eleftheria.gr,eleftheria.gr,1,['a820264d8ce1f0140a9dcb141ab79c40118e99dd'],['ΕΛΕΥΘΕΡΙΑ'],['newspaper'],['ΕΛΕΥΘΕΡΙΑ'],['Larissa'],['mt_press'],False,https://www.facebook.com/eleftherianewspaper/,https://x.com/eleftheriagr,https://www.youtube.com/@EleftheriaNewspaper,False,False,True,False,False
https://eleftheriaonline.gr,eleftheriaonline.gr,2,"['5ae485065a05044fa44cc884608a7ed9dbd4b8ba', 'a393b282d9654d55b9e7c1bbd3f591b46297bb41']","['ΕΛΕΥΘΕΡΙΑ', 'ΕΛΕΥΘΕΡΙΑ ΤΗΣ ΔΕΥΤΕΡΑΣ']",['newspaper'],['ΕΛΕΥΘΕΡΙΑ ΕΚΔΟΤΙΚΗ ΑΕ'],['Messinia'],['mt_press'],False,https://www.facebook.com/eleftheriaonline,https://x.com/eleftherianews,https://www.youtube.com/user/Eleftheriaonline,False,False,True,False,False
https://eleftherostypos.gr,eleftherostypos.gr,2,"['84d148eac59723f1620f6de1d6e09fa5d30a5f28', '905c9d19e19b32380b871d64e65ece6194349a5c']","['eleftherostypos', 'ΕΛΕΥΘΕΡΟΣ ΤΥΠΟΣ']","['newspaper', 'website']",['SABD ΕΚΔΟΤΙΚΗ ΑΕ'],['Attica'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/EleftherosTypos,https://x.com/etyposgr,https://www.youtube.com/@eleftherostyposgr,False,False,True,True,False
https://elkosmos.gr,elkosmos.gr,1,['a05fa2858544811f227d15b47817b44f3a2fb7bd'],['ΕΛΕΥΘΕΡΟΣ ΚΟΣΜΟΣ'],['website'],[],['Attica'],['manual_independent'],True,https://www.facebook.com/Elkosmosnewsgr,,,False,False,False,True,True
https://ellada24.gr,ellada24.gr,1,['8caf3661bec8332ca5597c9d88501d982633d182'],['ellada24'],['website'],['ADJUSTMENT IKE'],['Attica'],['mt_websites'],False,https://www.facebook.com/ellada24,https://twitter.com/ellada24,https://www.youtube.com/channel/UCc7v9dBvRptCoLTujj5H8JA,False,False,False,True,True
https://elladafm.gr,elladafm.gr,1,['654740b0dbed629ddd40a91fc2a11011e5ff4c18'],"['ΕΛΛΑΔΑ FM 94,3']",['radio'],['HELLAS MEDIA GROUP IKE (ΠΡΩΗΝ ΡΑΔΙΟ ΑΤΤΙΚΗΣ ΠΡΩΤΟ ΠΛΑΝΟ ΙΚΕ)\nΑ ΓΕΜΗ 134207708000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΕΛΕΝΗ ΖΩΗ'],['Attica'],['esr_radio'],False,https://www.facebook.com/ellada943fm,,,False,True,False,False,False
https://ellinikahoaxes.gr,ellinikahoaxes.gr,1,['6ac6694da7c5d28ea19d117e7475b056ef507943'],['ellinikahoaxes'],['website'],['ΕLLΙΝΙΚΑ ΗΟΑΧΕS'],['Thessaloniki'],['mt_websites'],False,https://www.youtube.com/channel/UCiN6Dd38C-lmS0s9Asuy5FA,https://twitter.com/ellinikahoaxes,https://www.youtube.com/channel/UCFmsAmrK8CB3bh80snfxQyQ,False,False,False,True,True
https://elora.gr,elora.gr,2,"['9f84b21c18809b8a3de58a73c5cccde435839b69', 'e37ee5377b875a7351762ae50825d75d6d2e221f']","['ΕΛΕΥΘΕΡΗ ΩΡΑ', 'ΕΛΕΥΘΕΡΗ ΩΡΑ ΚΥΡΙΑΚΗΣ']",['newspaper'],['M V PRESS'],['Attica'],['mt_press'],False,https://www.facebook.com/eleftheriora,https://twitter.com/ElftheriOra,,False,False,True,False,False
https://elthraki.gr,elthraki.gr,1,['736cba0187bdabe17fc389ffafd8ad7469e2352b'],['ΕΛΕΥΘΕΡΗ ΘΡΑΚΗ'],['newspaper'],['ΕΛΕΥΘΕΡΗ ΘΡΑΚΗ'],['Evros'],['mt_press'],False,https://www.facebook.com/elthraki/,,https://www.youtube.com/user/thrakinet,False,False,True,False,False
https://emakedonia.gr,emakedonia.gr,1,['b15f19818fd096e4d5a2ece4e4f7ada30f03c14c'],['ΜΑΚΕΔΟΝΙΑ ΤΗΣ ΚΥΡΙΑΚΗΣ'],['newspaper'],['ΜΑΚΕΔΟΝΙΑ ΑΕ'],['Thessaloniki'],['mt_press'],False,https://www.facebook.com/emakedonia,https://x.com/makedonia_efim,https://www.youtube.com/@%CE%95%CF%86%CE%B7%CE%BC%CE%B5%CF%81%CE%AF%CE%B4%CE%B1%CE%9C%CE%B1%CE%BA%CE%B5%CE%B4%CE%BF%CE%BD%CE%AF%CE%B1-%CE%BA4%CE%BB,False,False,True,False,False
https://empam.gr,empam.gr,1,['85a6a2a527a75b0d4336cdbd4d10c6715ccd9fcf'],['ΜΠΑΜ ΣΤΟ ΡΕΠΟΡΤΑΖ'],['newspaper'],['MPAM MEDIA M. I.K.E'],['Attica'],['mt_press'],False,https://www.facebook.com/efmpam/?locale=el_GR,https://x.com/Mpamnews,https://www.youtube.com/playlist?list=PL_0TCbexqUswKGdpfUVqD0x7BoZDELnR7,False,False,True,False,False
https://empros.gr,empros.gr,1,['a415715288a6de134ffc2b3fba12ecb87046c560'],['ΕΜΠΡΟΣ Ξάνθης'],['newspaper'],['ΕΜΠΡΟΣ της Ξάνθης'],['Xanthi'],['mt_press'],False,https://www.facebook.com/efhmeridaempros/,https://twitter.com/Empros_xanthis,,False,False,True,False,False
https://emprosnet.gr,emprosnet.gr,1,['b0badb88afec63f99ad92083333b98ebcc7548f2'],['ΕΦΗΜΕΡΙΔΑ ΕΜΠΡΟΣ'],['newspaper'],['ΕΜΠΡΟΣ'],['Lesvos'],['mt_press'],False,https://www.facebook.com/emprosnet/,,https://www.youtube.com/channel/UCt2TvXb-D_ID-ILOI15QOVg,False,False,True,False,False
https://enachannel.gr,enachannel.gr,2,"['167508e7fa0a84dd62ed620a5a31a74751a6a18f', '63ec91c0d86a3aa586cfd11556c04236d8aa2b6a']","['ENA CHANNEL', 'enachannel']","['tv', 'website']","['ENA CHANNEL', 'ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΗ ΚΑΒΑΛΑΣ Α.Ε.']",['Kavala'],"['esr_tv_regional', 'mt_websites']",False,https://www.facebook.com/enachannel.gr/,,https://www.youtube.com/channel/UC_E3ROtebnZXH708dOeBgDQ,True,False,False,True,False
https://enanews.gr,enanews.gr,1,['9eb5ea968591c77bdbe77042558e0dfe15652392'],['ΑΝΑΛΥΤΗΣ'],['newspaper'],['ΔΙΑΣΤΑΣΗ'],['Kavala'],['mt_press'],False,https://www.facebook.com/analitis.ena/?locale=el_GR,,,False,False,True,False,False
https://enaradio.gr,enaradio.gr,1,['033a7fbfab463b22fe30af7ec8ae09a6ac3d77d8'],['ΕΝΑ RADIO'],['radio'],['Ε.ΧΑΤΖΗΚΩΝΣΤΑΝΤΙΝΟΥ - Μ.ΚΕΛΑΙΔΗ Ο.Ε.\nΑ ΓΕΜΗ 20478130000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΜΑΡΙΑ ΚΕΛΑΙΔΗ\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΕΛΕΝΗ ΧΑΤΖΗΚΩΝΣΤΑΝΤΙΝΟΥ'],['Kavala'],['esr_radio'],False,,,,False,True,False,False,False
https://enatv.gr,enatv.gr,1,['17d1c9dc78a3e648e61b60deec5c122180d4ad85'],['ENA TV'],['tv'],['ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΣΤΕΡΕΑΣ ΕΛΛΑΔΟΣ ΕΝΑ ΑΕ'],['Fthiotida'],['esr_tv_regional'],False,,,https://www.youtube.com/channel/UCmi_wJgwV8hn9SYOgxkcSnA/videos,True,False,False,False,False
https://energy942.gr,energy942.gr,1,['4b0a5413587999a77f65ac0f8aea2ccc9a1d52b6'],['ΡΑΔΙΟ ENERGY'],['radio'],['ΑΘΑΝΑΣΙΟΣ ΜΠΟΥΣΔΟΥΝΗΣ'],['Aitoloakarnania'],['esr_radio'],False,https://www.facebook.com/energy942,https://x.com/Energy942,https://www.youtube.com/channel/UCKcPkiSMArb6_MjCWlvt4qg,False,True,False,False,False
https://enigrita.gr,enigrita.gr,1,['c771ac8d8567de9f1f2e600c24edb0025bccc2a8'],['ΝΙΓΡΙΤΑ'],['newspaper'],['ΝΙΓΡΙΤΑ'],['Serres'],['mt_press'],False,https://www.facebook.com/enigrita,https://twitter.com/enigrita,https://www.youtube.com/c/%CE%95%CE%A6%CE%97%CE%9C%CE%95%CE%A1%CE%99%CE%94%CE%91%CE%9D%CE%99%CE%93%CE%A1%CE%99%CE%A4%CE%91,False,False,True,False,False
https://enikonomia.gr,enikonomia.gr,1,['f637969bf105e8296c74e9526538029539f8b998'],['enikonomia'],['website'],['ENIKOS'],['Attica'],['mt_websites'],False,https://www.facebook.com/enikonomia.gr/,https://twitter.com/enikonomia,https://www.youtube.com/channel/UC3dSW58JvLWajYlfIo9JrMA,False,False,False,True,True
https://enikos.gr,enikos.gr,1,['8fe98db4339a1f91da42c821b2ae9e22fc3fd3f6'],['enikos'],['website'],['ENIKOS'],['Attica'],['mt_websites'],False,https://www.facebook.com/enikosgr/,https://twitter.com/enikos_gr,https://www.youtube.com/enikosgr,False,False,False,True,True
https://enimerosi-news.gr,enimerosi-news.gr,1,['8081d75ba77b99ef204a4569d09ef06c003bc124'],['ΕΝΗΜΕΡΩΣΗ ΜΕΓΑΡΩΝ ΚΑΙ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ'],['newspaper'],['ΕΝΗΜΕΡΩΣΗ ΜΕΓΑΡΩΝ ΚΑΙ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ'],['Attica'],['mt_press'],False,https://www.facebook.com/enimerosimegarondytikisattikis/,https://twitter.com/ENIMEROSINEWSGR,https://www.youtube.com/channel/UC2L_iQ3XPguixBmdPHMKb9g,False,False,True,False,False
https://enimerosi.com,enimerosi.com,1,['79703cbec596471a673420ca4d1e98b11dea25d7'],['ΚΑΘΗΜΕΡΙΝΗ ΕΝΗΜΕΡΩΣΗ'],['newspaper'],['ΕΚΔΟΣΕΙΣ ΕΝΗΜΕΡΩΣΗ'],['Corfu'],['mt_press'],False,https://www.facebook.com/enimerosi.kerkyraa/,,https://www.youtube.com/channel/UCQzPp2_7xyovu77adh-C1xw,False,False,True,False,False
https://enplofm.gr,enplofm.gr,1,['48f7cfa89845e681af95822191a30380c84e8b73'],"['ΕΝ ΠΛΩ FM 89,2']",['radio'],['Α. ΑΝΑΣΤΑΣΙΟΥ & ΣΙΑ ΕΕ\nΑ ΓΕΜΗ 019340528000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΑΘΑΝΑΣΙΟΣ ΑΝΑΣΤΑΣΙΟΥ'],['Thesprotia'],['esr_radio'],False,https://www.facebook.com/enplofm.gr,,,False,True,False,False,False
https://enypografa.gr,enypografa.gr,1,['b192884b7ebd070eb78d0f2d2f2f04146ed29bc8'],['enypografa'],['website'],['ΕΝΥΠΟΓΡΑΦΑ ΤΑ ΒΟΡΕΙΑ ΠΡΟΑΣΤΙΑ ΕΝ ΔΗΜΩ'],['Attica'],['mt_websites'],False,https://www.facebook.com/enypografa/,https://x.com/enypografa,https://www.youtube.com/channel/UCsAin7fJFnNcDp1pVphRPKA,False,False,False,True,True
https://epikairotita-news.gr,epikairotita-news.gr,1,['40cb48f31e5a1162dc3f30ad244bea5f9d906fc2'],['ΕΠΙΚΑΙΡΟΤΗΤΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ'],['newspaper'],['ΕΠΙΚΑΙΡΟΤΗΤΑ ΔΥΤΙΚΗΣ ΑΤΤΙΚΗΣ'],['Attica'],['mt_press'],False,https://www.facebook.com/p/%CE%95%CF%80%CE%B9%CE%BA%CE%B1%CE%B9%CF%81%CF%8C%CF%84%CE%B7%CF%84%CE%B1-%CE%94%CF%85%CF%84%CE%B9%CE%BA%CE%AE%CF%82-%CE%91%CF%84%CF%84%CE%B9%CE%BA%CE%AE%CF%82-100028578503511/?locale=el_GR,,,False,False,True,False,False
https://epikairotita.info,epikairotita.info,3,"['4c7724769af6b98c4277bf9471121ae89e352c70', '632f4c25eece06a76b2a002e1651d8329a3be8cf', '8265153fc9c20bb88d64284512bfb950d3ba9f0f']","['epikairotita', 'Η ΕΠΙΚΑΙΡΟΤΗΤΑ της ΚΑΡΔΙΤΣΑΣ', 'Η ΕΠΙΚΑΙΡΟΤΗΤΑ της ΚΥΡΙΑΚΗΣ']","['newspaper', 'website']",[],['Karditsa'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/people/%CE%95%CF%80%CE%B9%CE%BA%CE%B1%CE%B9%CF%81%CF%8C%CF%84%CE%B7%CF%84%CE%B1-%CE%9A%CE%B1%CF%81%CE%B4%CE%AF%CF%84%CF%83%CE%B1%CF%82/100063281706579/,,,False,False,True,True,False
https://epiloges.tv,epiloges.tv,3,"['87f07777be8f31d586515979e1c511ae4a6d31ae', '96a6d415535d0561a5f540de370c21df85d7f769', 'a212773aa9d3654bf514b662b01cc2c26ca6c523']","['epiloges', 'ΕΠΙΛΟΓΕΣ', 'ΡΑΔΙΟ ΕΠΙΛΟΓΕΣ 105,5 FM']","['radio', 'tv', 'website']","['ΕΠΙΛΟΓΕΣ  INTERMEDIA', 'ΘΕΟΔΩΡΟΣ ΕΛΙΟΓΛΟΥ-ΓΕΩΡΓΙΟΣ ΕΛΙΟΓΛΟΥ Ε.Ε.-ΕΤΑΙΡΙΑ ΡΑΔΙΟΦΩΝΙΑΣ\nΑ ΓΕΜΗ 113586352000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΓΕΩΡΓΙΟΣ ΕΛΙΟΓΛΟΥ', 'ΟΠΤΙΚΟΑΚΟΥΣΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΜΑΚΕΔΟΝΙΑ ΕΛΛΑΣ Α.Ε.']","['Cyclades', 'Serres']","['esr_radio', 'esr_tv_regional', 'mt_websites']",False,https://www.facebook.com/radio.epiloges/?locale=el_GR,,https://www.youtube.com/channel/UCJmgSX50r0Q0kFXFcKHp4Kg/videos,True,True,False,True,False
https://epirusgate.gr,epirusgate.gr,1,['86a1dfb0f49a6cec407decf3769cb6a2eb8ef07a'],['epirusgate'],['website'],['NP MARKETING + EPIRUSGATE'],['Ioannina'],['mt_websites'],False,https://www.facebook.com/Epirusgate,,https://www.youtube.com/channel/UCg20bM7rUhPDJHI9gPNZtVw,False,False,False,True,True
https://epirusonline.gr,epirusonline.gr,1,['84f6025dcc3de4e523ee5eb5613a1e1070df61ae'],['epirusonline'],['website'],['ΕΚΔΟΣΕΙΣ ΛΟΓΟΤΥΠΟΣ ΑΕ'],['Ioannina'],['mt_websites'],False,https://www.facebook.com/Epirus.Online/,https://twitter.com/Epirusonline,https://www.youtube.com/channel/UC2IL98A393OvLdxKa4qjIKg,False,False,False,True,True
https://epirustv1.eu,epirustv1.eu,1,['b53d9ac6cb176b5ac6647fc3e6651f7842c5f9a1'],['ΗΠΕΙΡΟΣ TV 1'],['tv'],['ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ΗΠΕΙΡΟΣ Α.Ε.'],['Ioannina'],['esr_tv_regional'],False,https://www.facebook.com/epirustv1/,https://x.com/epirustv1,https://www.youtube.com/@epirustv1,True,False,False,False,False
https://epohi.gr,epohi.gr,1,['f9e77e74709f1f4d0e8fbab9ca048c748eb2d67a'],['Η ΕΠΟΧΗ'],['newspaper'],['Η ΕΠΟΧΗ ΣΥΝ. Π.Ε.'],['Attica'],['mt_press'],False,https://www.facebook.com/efimerida.epohi,https://x.com/h_epohi,https://www.youtube.com/@efimerida_epohi,False,False,True,False,False
https://eproodos.gr,eproodos.gr,1,['14aec894df0e815aaf13446d33936bdd4ab457cf'],['Η ΠΡΟΟΔΟΣ'],['newspaper'],['Η ΠΡΟΟΔΟΣ'],['Serres'],['mt_press'],False,https://www.facebook.com/proodosserrwn,http://twitter.com/HProodos,https://www.youtube.com/channel/UC8PseMB0qYIqbYax565yjcA,False,False,True,False,False
https://epsilon103.gr,epsilon103.gr,1,['610e95ce3a2511c24d9f857bdccbde7a4a1e085f'],['ΡΑΔΙΟ ΕΨΙΛΟΝ'],['radio'],['ΚΩΝΣΤΑΝΤΙΝΟΣ ΤΣΕΣΜΕΤΖΗΣ ΚΑΙ ΣΙΑ Ε.Ε.\nΑ ΓΕΜΗ 113791952000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΚΩΝΣΤΑΝΤΙΝΟΣ ΤΣΕΣΜΕΤΖΗΣ'],['Serres'],['esr_radio'],False,https://www.facebook.com/p/%CE%A1%CE%AC%CE%B4%CE%B9%CE%BF-%CE%95103-100063627218647/?locale=el_GR,,https://www.youtube.com/channel/UCXODS7oybDQIUjgfNLWVqIA,False,True,False,False,False
https://eptanews.gr,eptanews.gr,1,['cc210af6d20b0f657e460760d1769641791c072c'],['eptanews'],['website'],['ΠΑΠΑΠΡΙΝΤ'],['Pieria'],['mt_websites'],False,https://www.facebook.com/EPTANEWS/,https://twitter.com/eptanews?lang=en,https://www.youtube.com/channel/UC3wT-qKcG8kU7AfUpyl2gNQ,False,False,False,True,True
https://ereportaz.gr,ereportaz.gr,1,['81167c74382175ae57641d9c6757fa9218d1d50c'],['ereportaz'],['website'],['VIP MEDIA'],['Attica'],['mt_websites'],False,https://www.facebook.com/ereportazgr/,https://twitter.com/ereportaz,https://www.youtube.com/channel/UCokUGofeTcM-JR_6BgPQ6mA,False,False,False,True,True
